index,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
360,TXN_4134594,Sandwich,3,4,12,Digital Wallet,In-store,27-09-2023
361,TXN_5079340,Cookie,4,1,4,Cash,In-store,18-08-2023
362,TXN_8276635,Cookie,4,4,16,Digital Wallet,Takeaway,16-12-2023
363,TXN_1380601,Tea,4,1.5,6,Digital Wallet,In-store,11-03-2023
364,TXN_3959152,Juice,1,3,3,Digital Wallet,In-store,21-05-2023
365,TXN_7776739,Tea,2,1.5,3,Digital Wallet,Takeaway,23-02-2023
366,TXN_7569615,Tea,2,3,6,Cash,Takeaway,07-06-2023
367,TXN_8703771,Cake,5,3,15,Cash,In-store,12-05-2023
368,TXN_2052395,Smoothie,3,4,12,Credit Card,In-store,06-07-2023
369,TXN_9421441,Smoothie,2,4,8,Cash,In-store,20-06-2023
370,TXN_9065402,Smoothie,1,5,5,Cash,Takeaway,22-12-2023
371,TXN_3638955,Cookie,2,5,2,Cash,Takeaway,02-09-2023
372,TXN_2635532,Cookie,4,4,16,Cash,Takeaway,14-01-2023
373,TXN_8256593,Salad,2,5,10,Digital Wallet,Takeaway,09-08-2023
374,TXN_9271457,Cake,3,3,9,Digital Wallet,In-store,27-02-2023
375,TXN_5392603,Coffee,1,2,2,Cash,In-store,14-05-2023
376,TXN_6319728,Coffee,1,2,4,Credit Card,In-store,18-07-2023
377,TXN_9263299,Cookie,2,1,2,Credit Card,Takeaway,08-10-2023
378,TXN_2301505,Cake,5,3,15,Digital Wallet,Takeaway,21-03-2023
379,TXN_5895177,Cake,5,3,15,Digital Wallet,Takeaway,16-08-2023
380,TXN_8751516,Tea,3,1.5,4.5,Cash,Takeaway,16-08-2023
381,TXN_8147357,Tea,5,1.5,7.5,Cash,Takeaway,20-04-2023
382,TXN_1436343,Cookie,1,1,1,Credit Card,In-store,26-11-2023
383,TXN_2214698,Salad,4,5,20,Credit Card,In-store,10-10-2023
384,TXN_7480234,Salad,1,5,5,Cash,Takeaway,10-05-2023
385,TXN_3283097,Salad,5,2,10,Cash,Takeaway,28-02-2023
386,TXN_2633602,Salad,2,3,6,Digital Wallet,In-store,02-02-2023
387,TXN_3093219,Juice,5,3,6,Cash,In-store,28-01-2023
388,TXN_3515730,Juice,1,1,1,Credit Card,In-store,14-08-2023
389,TXN_3665733,Coffee,5,2,10,Cash,Takeaway,14-08-2023
390,TXN_4010658,Tea,5,1.5,7.5,Cash,Takeaway,26-09-2023
391,TXN_1454467,Juice,3,3,9,Cash,In-store,15-03-2023
392,TXN_2598728,Cake,2,3,6,Credit Card,In-store,13-01-2023
393,TXN_3390285,Tea,2,1.5,3,Credit Card,Takeaway,06-02-2023
394,TXN_8224079,Cookie,5,1,5,Cash,In-store,16-10-2023
395,TXN_1916339,Cake,1,3,3,Cash,In-store,15-07-2023
396,TXN_8611035,Sandwich,5,4,20,Digital Wallet,In-store,28-05-2023
397,TXN_3595735,Tea,4,1.5,6,Digital Wallet,Takeaway,26-03-2023
398,TXN_4884822,Cookie,1,1,1,Credit Card,Takeaway,23-04-2023
399,TXN_3668051,Cake,1,3,3,Credit Card,Takeaway,17-11-2023
400,TXN_6169633,Salad,4,5,20,Credit Card,Takeaway,20-12-2023
401,TXN_3884811,Coffee,4,2,8,Credit Card,Takeaway,10-06-2023
402,TXN_7050740,Coffee,1,3,3,Cash,Takeaway,12-07-2023
403,TXN_1234097,Cookie,4,3,4,Cash,Takeaway,04-12-2023
404,TXN_4518102,Tea,5,1.5,7.5,Credit Card,In-store,08-02-2023
405,TXN_5939055,Coffee,3,2,7.5,Credit Card,Takeaway,21-10-2023
406,TXN_7809183,Coffee,4,1,4,Digital Wallet,Takeaway,08-09-2023
407,TXN_6071202,Coffee,1,1,1,Cash,In-store,07-06-2023
408,TXN_8158496,Tea,4,1.5,6,Cash,In-store,19-06-2023
409,TXN_2726848,Cake,5,3,6,Credit Card,In-store,11-09-2023
410,TXN_3666858,Cake,4,3,12,Credit Card,In-store,27-12-2023
411,TXN_5499915,Cookie,2,1,2,Digital Wallet,Takeaway,01-02-2023
412,TXN_4660753,Juice,2,3,3,Credit Card,Takeaway,04-10-2023
413,TXN_8089522,Sandwich,4,3,16,Cash,Takeaway,12-02-2023
414,TXN_1564754,Salad,3,5,15,Digital Wallet,In-store,14-03-2023
415,TXN_1824506,Cake,1,3,3,Cash,In-store,02-03-2023
416,TXN_3229758,Coffee,4,2,8,Cash,Takeaway,02-03-2023
417,TXN_3677592,Sandwich,2,4,8,Cash,Takeaway,29-05-2023
418,TXN_1002457,Cookie,5,1,5,Digital Wallet,Takeaway,29-09-2023
419,TXN_8056263,Smoothie,5,4,20,Digital Wallet,In-store,20-04-2023
420,TXN_4732351,Sandwich,1,4,4,Digital Wallet,In-store,22-04-2023
421,TXN_8049191,Cake,3,3,9,Credit Card,In-store,31-07-2023
422,TXN_4980036,Cake,2,3,6,Cash,Takeaway,05-01-2023
423,TXN_3022839,Coffee,5,2,10,Digital Wallet,Takeaway,25-08-2023
424,TXN_7701070,Coffee,5,2,10,Credit Card,Takeaway,28-07-2023
425,TXN_8048037,Sandwich,2,4,8,Digital Wallet,Takeaway,31-03-2023
426,TXN_4619029,Sandwich,3,4,12,Credit Card,In-store,31-03-2023
427,TXN_4444463,Cake,4,3,12,Credit Card,In-store,16-05-2023
428,TXN_1887522,Sandwich,4,4,16,Cash,In-store,20-02-2023
429,TXN_6908953,Tea,1,1.5,1.5,Cash,In-store,08-12-2023
430,TXN_4759769,Sandwich,1,4,4,Cash,In-store,03-08-2023
431,TXN_2254479,Tea,2,1.5,3,Cash,Takeaway,03-08-2023
432,TXN_7555408,Salad,2,5,10,Cash,In-store,06-06-2023
433,TXN_6857943,Cake,5,3,15,Cash,Takeaway,08-01-2023
434,TXN_4796350,Cake,5,4,12,Cash,Takeaway,08-01-2023
435,TXN_9552845,Sandwich,3,4,12,Cash,Takeaway,18-02-2023
436,TXN_6769465,Juice,5,3,15,Digital Wallet,In-store,13-06-2023
437,TXN_7438831,Coffee,5,3,10,Digital Wallet,In-store,24-12-2023
438,TXN_3871837,Tea,5,1.5,4.5,Digital Wallet,Takeaway,15-12-2023
439,TXN_3656762,Sandwich,2,4,8,Digital Wallet,Takeaway,31-07-2023
440,TXN_4980282,Cake,1,3,3,Digital Wallet,In-store,22-10-2023
441,TXN_3580786,Tea,1,3,1.5,Digital Wallet,In-store,28-03-2023
442,TXN_4355728,Tea,4,3,12,Credit Card,In-store,06-03-2023
443,TXN_2508476,Smoothie,5,4,20,Cash,In-store,14-04-2023
444,TXN_1325631,Cake,4,4,12,Credit Card,In-store,11-02-2023
445,TXN_8209125,Cookie,3,1,3,Credit Card,Takeaway,30-01-2023
446,TXN_1751164,Salad,2,5,10,Cash,Takeaway,11-09-2023
447,TXN_3730415,Cake,4,3,12,Credit Card,Takeaway,09-04-2023
448,TXN_4134253,Tea,4,1.5,6,Cash,In-store,07-10-2023
449,TXN_3256497,Coffee,2,2,4,Cash,In-store,20-08-2023
450,TXN_8763180,Smoothie,1,4,4,Cash,Takeaway,16-04-2023
451,TXN_3219175,Sandwich,5,4,20,Cash,Takeaway,23-02-2023
452,TXN_6234872,Smoothie,1,4,20,Cash,Takeaway,23-12-2023
453,TXN_7919440,Tea,4,1.5,6,Cash,Takeaway,19-08-2023
454,TXN_7558641,Coffee,1,2,2,Digital Wallet,In-store,22-12-2023
455,TXN_9940220,Juice,2,3,6,Digital Wallet,Takeaway,05-03-2023
456,TXN_8805984,Juice,2,3,6,Credit Card,Takeaway,05-03-2023
457,TXN_2130483,Tea,4,1.5,6,Cash,Takeaway,25-11-2023
458,TXN_1972584,Sandwich,5,4,20,Digital Wallet,Takeaway,10-07-2023
459,TXN_3150792,Coffee,5,2,20,Cash,Takeaway,02-07-2023
460,TXN_2980008,Cake,3,3,9,Digital Wallet,Takeaway,17-11-2023
461,TXN_5511805,Juice,1,3,9,Digital Wallet,Takeaway,03-06-2023
462,TXN_7292548,Cookie,4,1,4,Digital Wallet,Takeaway,24-03-2023
463,TXN_2169664,Smoothie,1,4,4,Cash,Takeaway,23-07-2023
464,TXN_3234877,Coffee,4,2,8,Cash,Takeaway,29-07-2023
465,TXN_6368719,Cake,4,3,12,Credit Card,Takeaway,03-01-2023
466,TXN_8852585,Sandwich,4,4,16,Credit Card,Takeaway,05-01-2023
467,TXN_9201010,Salad,1,5,5,Credit Card,Takeaway,15-03-2023
468,TXN_7817014,Cookie,1,1,1,Digital Wallet,Takeaway,15-03-2023
469,TXN_2873990,Sandwich,2,4,8,Digital Wallet,Takeaway,12-03-2023
470,TXN_3088796,Sandwich,4,4,16,Credit Card,Takeaway,16-08-2023
471,TXN_3414935,Coffee,4,2,8,Credit Card,In-store,03-08-2023
472,TXN_3607652,Salad,4,5,20,Digital Wallet,In-store,05-06-2023
473,TXN_8502094,Juice,5,3,15,Credit Card,In-store,21-03-2023
474,TXN_9068244,Sandwich,5,4,20,Digital Wallet,Takeaway,19-10-2023
475,TXN_2696664,Cookie,5,1,5,Digital Wallet,In-store,07-01-2023
476,TXN_7661609,Cookie,1,3,3,Digital Wallet,In-store,29-11-2023
477,TXN_7633490,Cookie,1,1,1,Cash,Takeaway,27-10-2023
478,TXN_9292230,Tea,4,1.5,6,Credit Card,In-store,14-07-2023
479,TXN_1664665,Tea,3,3,9,Credit Card,In-store,21-05-2023
480,TXN_5081978,Cake,1,3,3,Credit Card,In-store,19-10-2023
481,TXN_7314409,Smoothie,5,4,20,Credit Card,In-store,06-08-2023
482,TXN_4573576,Smoothie,2,3,6,Cash,In-store,05-07-2023
483,TXN_5645919,Coffee,3,3,6,Credit Card,In-store,17-01-2023
484,TXN_8006668,Tea,4,1.5,6,Credit Card,In-store,22-12-2023
485,TXN_8818168,Juice,4,1.5,12,Digital Wallet,In-store,20-07-2023
486,TXN_4369043,Juice,2,3,6,Cash,In-store,25-03-2023
487,TXN_3560062,Cookie,1,1,1,Cash,In-store,20-03-2023
488,TXN_4769307,Tea,5,1.5,7.5,Digital Wallet,In-store,24-12-2023
489,TXN_7270652,Sandwich,1,4,4,Digital Wallet,Takeaway,14-05-2023
490,TXN_4991815,Cake,5,3,15,Cash,Takeaway,06-11-2023
491,TXN_6360132,Sandwich,4,4,16,Cash,Takeaway,16-09-2023
492,TXN_8199829,Cake,2,3,6,Credit Card,Takeaway,29-07-2023
493,TXN_9166449,Cake,4,1,4,Credit Card,Takeaway,31-07-2023
494,TXN_7864939,Sandwich,3,4,12,Digital Wallet,In-store,19-08-2023
495,TXN_2640701,Salad,3,5,15,Digital Wallet,Takeaway,07-05-2023
496,TXN_3740963,Salad,2,5,10,Digital Wallet,Takeaway,22-01-2023
497,TXN_8101633,Sandwich,2,4,8,Digital Wallet,In-store,10-08-2023
498,TXN_6063966,Juice,2,3,6,Digital Wallet,Takeaway,24-10-2023
499,TXN_3779640,Tea,1,1.5,1.5,Digital Wallet,In-store,16-05-2023
500,TXN_8278833,Cake,3,3,9,Digital Wallet,In-store,26-02-2023
501,TXN_8778598,Sandwich,3,4,12,Cash,In-store,02-09-2023
502,TXN_7550103,Cake,5,3,15,Cash,Takeaway,19-01-2023
503,TXN_3664656,Cookie,5,1,5,Cash,Takeaway,13-08-2023
504,TXN_7296560,Juice,2,3,6,Cash,Takeaway,20-10-2023
505,TXN_8136881,Salad,3,5,15,Cash,In-store,28-08-2023
506,TXN_3981449,Smoothie,2,4,8,Cash,In-store,21-06-2023
507,TXN_5427506,Cake,2,3,9,Cash,Takeaway,15-09-2023
508,TXN_2641386,Sandwich,3,4,12,Cash,Takeaway,25-03-2023
509,TXN_1485417,Cookie,3,1,3,Cash,In-store,25-03-2023
510,TXN_4033802,Tea,3,1.5,4.5,Cash,Takeaway,02-03-2023
511,TXN_7752124,Tea,3,4,12,Credit Card,Takeaway,09-12-2023
512,TXN_9762324,Cake,2,3,6,Cash,In-store,09-12-2023
513,TXN_1628509,Smoothie,5,4,20,Cash,Takeaway,09-12-2023
514,TXN_8259257,Tea,5,1.5,3,Cash,In-store,13-12-2023
515,TXN_4183823,Sandwich,4,4,16,Credit Card,In-store,28-03-2023
516,TXN_2239041,Sandwich,4,1.5,6,Credit Card,In-store,24-10-2023
517,TXN_4696439,Cookie,1,1,1,Cash,In-store,27-05-2023
518,TXN_8826983,Smoothie,5,4,20,Cash,In-store,14-01-2023
519,TXN_8267034,Juice,2,3,6,Cash,Takeaway,20-06-2023
520,TXN_1959334,Coffee,3,2,6,Cash,Takeaway,29-06-2023
521,TXN_6842808,Tea,2,1.5,3,Cash,Takeaway,22-10-2023
522,TXN_2947822,Cake,4,3,12,Digital Wallet,In-store,27-10-2023
523,TXN_5531712,Cake,2,1.5,3,Cash,In-store,09-01-2023
524,TXN_2148838,Sandwich,2,4,8,Credit Card,In-store,05-08-2023
525,TXN_1330506,Cookie,3,1,3,Digital Wallet,In-store,10-11-2023
526,TXN_5898743,Juice,4,3,3,Digital Wallet,Takeaway,10-11-2023
527,TXN_8957369,Salad,4,5,20,Digital Wallet,Takeaway,18-10-2023
528,TXN_9340653,Smoothie,1,4,4,Digital Wallet,Takeaway,19-10-2023
529,TXN_2493446,Sandwich,1,4,4,Cash,Takeaway,19-05-2023
530,TXN_4538354,Juice,3,3,9,Cash,Takeaway,21-04-2023
531,TXN_7098730,Cake,2,3,6,Digital Wallet,Takeaway,10-11-2023
532,TXN_7533411,Cookie,2,1,1,Digital Wallet,In-store,09-11-2023
533,TXN_2690314,Tea,5,1.5,7.5,Cash,In-store,10-08-2023
534,TXN_8171171,Coffee,1,2,2,Cash,Takeaway,13-05-2023
535,TXN_3791639,Coffee,4,3,12,Digital Wallet,Takeaway,13-05-2023
536,TXN_2968827,Salad,5,5,25,Digital Wallet,Takeaway,14-09-2023
537,TXN_4546375,Salad,1,5,5,Credit Card,Takeaway,20-02-2023
538,TXN_1387401,Cookie,4,1,4,Cash,In-store,19-10-2023
539,TXN_6727029,Tea,2,1.5,3,Cash,Takeaway,07-07-2023
540,TXN_3917193,Juice,5,3,15,Credit Card,Takeaway,17-11-2023
541,TXN_8518516,Sandwich,4,4,16,Credit Card,Takeaway,16-08-2023
542,TXN_2062854,Sandwich,4,4,16,Digital Wallet,Takeaway,01-12-2023
543,TXN_4075863,Smoothie,3,4,16,Cash,Takeaway,21-05-2023
544,TXN_5624860,Tea,3,1.5,4.5,Credit Card,Takeaway,22-08-2023
545,TXN_4621665,Smoothie,5,1.5,20,Credit Card,Takeaway,17-01-2023
546,TXN_6669417,Salad,5,5,25,Credit Card,Takeaway,03-01-2023
547,TXN_7837381,Sandwich,5,4,20,Credit Card,Takeaway,17-07-2023
548,TXN_1725926,Juice,5,3,15,Credit Card,Takeaway,23-12-2023
549,TXN_3403173,Salad,1,5,5,Credit Card,Takeaway,24-06-2023
550,TXN_4186681,Salad,4,5,6,Digital Wallet,Takeaway,24-05-2023
551,TXN_4152036,Salad,4,3,6,Cash,Takeaway,24-05-2023
552,TXN_4059912,Salad,3,4,12,Cash,Takeaway,21-04-2023
553,TXN_3381656,Cake,5,3,15,Cash,Takeaway,26-10-2023
554,TXN_9956154,Cake,4,3,12,Cash,In-store,11-05-2023
555,TXN_7110444,Cake,4,5,20,Cash,In-store,07-12-2023
556,TXN_6250692,Sandwich,1,4,4,Cash,In-store,01-09-2023
557,TXN_1183995,Salad,5,5,25,Digital Wallet,Takeaway,28-03-2023
558,TXN_9452225,Tea,1,1.5,1.5,Digital Wallet,In-store,26-02-2023
559,TXN_9113574,Coffee,4,2,8,Digital Wallet,In-store,04-01-2023
560,TXN_5813015,Cookie,5,1,5,Digital Wallet,In-store,07-10-2023
561,TXN_3213035,Smoothie,4,4,16,Digital Wallet,In-store,21-05-2023
562,TXN_3789752,Juice,3,4,9,Digital Wallet,Takeaway,16-12-2023
563,TXN_7578769,Sandwich,5,4,20,Digital Wallet,Takeaway,30-01-2023
564,TXN_3515664,Coffee,2,2,4,Cash,Takeaway,25-09-2023
565,TXN_6209258,Juice,1,3,3,Credit Card,Takeaway,06-03-2023
566,TXN_8594004,Cookie,4,1,4,Credit Card,Takeaway,25-02-2023
567,TXN_6422433,Sandwich,5,4,20,Digital Wallet,Takeaway,09-05-2023
568,TXN_2865033,Coffee,2,2,20,Cash,Takeaway,03-08-2023
569,TXN_5547519,Salad,4,5,20,Cash,In-store,13-05-2023
570,TXN_2392263,Salad,5,5,25,Cash,Takeaway,08-02-2023
571,TXN_3810451,Juice,4,3,12,Cash,Takeaway,08-02-2023
572,TXN_4669664,Cookie,1,1,1,Digital Wallet,In-store,21-12-2023
573,TXN_9470612,Cake,3,3,9,Digital Wallet,Takeaway,30-04-2023
574,TXN_7507962,Smoothie,4,3,16,Digital Wallet,Takeaway,22-06-2023
575,TXN_1109715,Cake,1,3,3,Digital Wallet,In-store,15-07-2023
576,TXN_8320245,Tea,3,1.5,4.5,Digital Wallet,Takeaway,09-04-2023
577,TXN_5904646,Smoothie,1,4,4,Digital Wallet,Takeaway,26-03-2023
578,TXN_4498526,Smoothie,3,4,12,Credit Card,Takeaway,20-06-2023
579,TXN_2744907,Salad,2,5,10,Digital Wallet,Takeaway,20-06-2023
580,TXN_5209585,Tea,2,1.5,3,Digital Wallet,Takeaway,12-08-2023
581,TXN_2213556,Coffee,1,2,2,Cash,In-store,30-05-2023
582,TXN_3826038,Salad,1,5,5,Cash,Takeaway,20-10-2023
583,TXN_7596587,Tea,3,1.5,4.5,Credit Card,Takeaway,08-02-2023
584,TXN_7380277,Sandwich,4,4,16,Digital Wallet,Takeaway,24-04-2023
585,TXN_1353479,Smoothie,4,4,16,Cash,Takeaway,20-09-2023
586,TXN_6054137,Juice,3,3,9,Cash,In-store,09-05-2023
587,TXN_7609853,Sandwich,3,4,4,Digital Wallet,In-store,22-04-2023
588,TXN_9266394,Cookie,2,1,2,Credit Card,In-store,12-07-2023
589,TXN_5448157,Cookie,3,1,3,Credit Card,In-store,11-01-2023
590,TXN_8298311,Tea,2,1.5,3,Digital Wallet,In-store,11-01-2023
591,TXN_6744866,Tea,4,1.5,6,Digital Wallet,Takeaway,11-01-2023
592,TXN_6152588,Coffee,3,2,6,Cash,Takeaway,21-11-2023
593,TXN_6569656,Coffee,5,1,5,Cash,Takeaway,28-02-2023
594,TXN_2156206,Smoothie,2,4,8,Cash,Takeaway,04-02-2023
595,TXN_3142258,Salad,4,5,8,Cash,Takeaway,03-11-2023
596,TXN_5739806,Smoothie,3,4,12,Credit Card,In-store,18-09-2023
597,TXN_9228978,Coffee,5,2,10,Digital Wallet,In-store,09-02-2023
598,TXN_5897205,Cookie,1,1,1,Digital Wallet,In-store,10-06-2023
599,TXN_1556652,Cake,5,3,15,Digital Wallet,In-store,06-04-2023
600,TXN_8608765,Salad,4,5,20,Credit Card,In-store,02-09-2023
601,TXN_8764825,Smoothie,3,4,12,Cash,In-store,02-09-2023
602,TXN_7353972,Smoothie,4,3,12,Cash,In-store,02-02-2023
603,TXN_1124753,Salad,4,5,20,Digital Wallet,In-store,19-10-2023
604,TXN_9410981,Cookie,2,1,2,Digital Wallet,Takeaway,07-02-2023
605,TXN_9349962,Cookie,4,4,16,Digital Wallet,In-store,07-02-2023
606,TXN_7611120,Juice,2,3,6,Cash,Takeaway,30-03-2023
607,TXN_2106959,Sandwich,5,4,20,Digital Wallet,Takeaway,05-09-2023
608,TXN_2237115,Coffee,1,2,2,Digital Wallet,Takeaway,13-01-2023
609,TXN_6836137,Cake,4,3,12,Digital Wallet,In-store,30-08-2023
610,TXN_6316959,Tea,2,1.5,3,Cash,In-store,10-11-2023
611,TXN_2265984,Cookie,5,1,5,Credit Card,Takeaway,18-10-2023
612,TXN_6352917,Salad,5,5,5,Cash,Takeaway,05-05-2023
613,TXN_9564123,Cake,4,3,12,Credit Card,Takeaway,23-03-2023
614,TXN_3946544,Cake,5,3,15,Credit Card,Takeaway,23-03-2023
615,TXN_1123138,Salad,1,5,5,Cash,In-store,10-02-2023
616,TXN_9212503,Salad,2,5,10,Digital Wallet,Takeaway,08-10-2023
617,TXN_1921262,Sandwich,2,4,8,Digital Wallet,Takeaway,24-11-2023
618,TXN_1259824,Cookie,2,1,5,Digital Wallet,Takeaway,29-04-2023
619,TXN_6868049,Juice,5,3,15,Digital Wallet,Takeaway,29-04-2023
620,TXN_2806243,Salad,4,5,20,Digital Wallet,Takeaway,14-01-2023
621,TXN_9759896,Tea,4,1.5,6,Digital Wallet,Takeaway,02-12-2023
622,TXN_7560807,Salad,2,5,10,Credit Card,Takeaway,16-04-2023
623,TXN_3286932,Cookie,1,1,1,Digital Wallet,Takeaway,11-07-2023
624,TXN_3481470,Salad,4,5,20,Credit Card,In-store,24-12-2023
625,TXN_9907327,Salad,4,5,10,Credit Card,In-store,07-10-2023
626,TXN_3469469,Cookie,1,1,1,Digital Wallet,In-store,25-10-2023
627,TXN_2681833,Cookie,3,1,3,Digital Wallet,In-store,05-10-2023
628,TXN_3179966,Tea,2,1.5,3,Digital Wallet,In-store,27-05-2023
629,TXN_9289174,Cake,2,1.5,12,Digital Wallet,In-store,30-12-2023
630,TXN_3629351,Cake,1,3,3,Digital Wallet,In-store,21-07-2023
631,TXN_3142836,Cake,2,3,6,Cash,In-store,01-11-2023
632,TXN_4998786,Cake,5,3,15,Credit Card,Takeaway,25-10-2023
633,TXN_7228816,Salad,1,3,5,Credit Card,In-store,21-04-2023
634,TXN_6904590,Coffee,4,2,8,Credit Card,In-store,19-02-2023
635,TXN_2126408,Cookie,3,1,3,Cash,Takeaway,19-10-2023
636,TXN_8664315,Salad,2,5,10,Cash,Takeaway,14-08-2023
637,TXN_8958593,Juice,5,3,15,Digital Wallet,In-store,08-07-2023
638,TXN_2383598,Sandwich,2,4,8,Digital Wallet,In-store,19-09-2023
639,TXN_2211685,Smoothie,1,4,4,Credit Card,In-store,06-06-2023
640,TXN_1503602,Tea,5,1.5,7.5,Digital Wallet,In-store,16-12-2023
641,TXN_2962976,Juice,5,3,7.5,Digital Wallet,In-store,17-03-2023
642,TXN_8716752,Juice,1,3,3,Digital Wallet,In-store,05-12-2023
643,TXN_4266787,Juice,4,3,12,Credit Card,Takeaway,12-01-2023
644,TXN_5933480,Sandwich,3,4,12,Digital Wallet,In-store,04-09-2023
645,TXN_8255965,Juice,3,3,6,Digital Wallet,In-store,16-11-2023
646,TXN_4364091,Smoothie,1,4,4,Digital Wallet,Takeaway,14-04-2023
647,TXN_9203920,Smoothie,4,3,12,Digital Wallet,Takeaway,01-11-2023
648,TXN_8964812,Salad,4,3,20,Digital Wallet,Takeaway,14-10-2023
649,TXN_6721531,Tea,4,1.5,6,Digital Wallet,In-store,06-03-2023
650,TXN_5447508,Sandwich,3,4,12,Digital Wallet,Takeaway,28-06-2023
651,TXN_5686113,Sandwich,5,4,20,Digital Wallet,In-store,09-09-2023
652,TXN_9239779,Salad,1,5,5,Cash,In-store,09-01-2023
653,TXN_9265319,Salad,3,5,15,Cash,In-store,15-11-2023
654,TXN_9265313,Cake,3,3,9,Cash,In-store,01-10-2023
655,TXN_3397609,Smoothie,2,4,8,Digital Wallet,In-store,22-07-2023
656,TXN_9347203,Sandwich,5,4,20,Cash,In-store,15-04-2023
657,TXN_2132186,Salad,1,5,5,Credit Card,In-store,01-02-2023
658,TXN_3383926,Cake,3,3,9,Cash,Takeaway,08-07-2023
659,TXN_6905718,Salad,5,5,25,Credit Card,In-store,20-02-2023
660,TXN_3130548,Cookie,4,1,4,Credit Card,Takeaway,21-08-2023
661,TXN_9356512,Salad,4,5,15,Credit Card,Takeaway,06-06-2023
662,TXN_7993951,Tea,2,1.5,3,Digital Wallet,Takeaway,14-12-2023
663,TXN_6362093,Tea,3,2,6,Digital Wallet,Takeaway,19-03-2023
664,TXN_4876440,Cookie,3,1,3,Digital Wallet,Takeaway,01-07-2023
665,TXN_9323513,Cake,3,3,9,Digital Wallet,Takeaway,04-05-2023
666,TXN_9097641,Cake,4,3,12,Cash,Takeaway,16-12-2023
667,TXN_1775884,Juice,4,3,12,Cash,Takeaway,08-10-2023
668,TXN_8536115,Cake,1,3,3,Credit Card,Takeaway,11-07-2023
669,TXN_8032010,Tea,1,1.5,1.5,Cash,Takeaway,14-06-2023
670,TXN_2915281,Cookie,1,1,1,Digital Wallet,In-store,01-07-2023
671,TXN_3468006,Smoothie,3,4,12,Credit Card,Takeaway,28-07-2023
672,TXN_7604541,Juice,4,3,12,Credit Card,In-store,16-04-2023
673,TXN_7806146,Cake,3,3,9,Digital Wallet,In-store,30-01-2023
674,TXN_9238689,Cake,1,3,3,Digital Wallet,In-store,09-03-2023
675,TXN_2601689,Salad,4,5,20,Digital Wallet,Takeaway,14-01-2023
676,TXN_6428182,Cake,5,3,15,Cash,In-store,10-11-2023
677,TXN_6830557,Coffee,3,2,6,Digital Wallet,Takeaway,08-11-2023
678,TXN_6371264,Smoothie,5,4,20,Cash,Takeaway,27-02-2023
679,TXN_4663299,Smoothie,4,4,16,Digital Wallet,In-store,26-12-2023
680,TXN_9236713,Cookie,5,1,5,Cash,In-store,13-09-2023
681,TXN_1079239,Smoothie,1,1,4,Cash,Takeaway,08-02-2023
682,TXN_4690833,Cake,1,3,3,Cash,Takeaway,23-05-2023
683,TXN_7946489,Juice,1,3,3,Cash,Takeaway,11-09-2023
684,TXN_8661288,Salad,2,5,10,Digital Wallet,Takeaway,27-01-2023
685,TXN_7187207,Coffee,5,2,10,Cash,Takeaway,18-02-2023
686,TXN_4679409,Coffee,5,2,2,Cash,In-store,25-03-2023
687,TXN_2866147,Juice,2,3,6,Cash,Takeaway,28-08-2023
688,TXN_5637677,Juice,2,3,6,Digital Wallet,Takeaway,24-08-2023
689,TXN_7444541,Salad,2,5,10,Cash,Takeaway,29-11-2023
690,TXN_6046604,Cookie,5,1,5,Credit Card,Takeaway,29-06-2023
691,TXN_6111710,Salad,3,5,15,Credit Card,In-store,18-06-2023
692,TXN_5476465,Cake,3,3,12,Cash,In-store,23-06-2023
693,TXN_1773873,Salad,5,5,25,Credit Card,Takeaway,10-06-2023
694,TXN_7688650,Tea,2,1.5,3,Credit Card,Takeaway,26-10-2023
695,TXN_4570711,Sandwich,4,4,16,Credit Card,In-store,11-12-2023
696,TXN_5242469,Coffee,4,2,8,Credit Card,Takeaway,01-04-2023
697,TXN_2977414,Cake,4,3,8,Credit Card,Takeaway,09-06-2023
698,TXN_8938144,Coffee,2,2,4,Credit Card,Takeaway,27-01-2023
699,TXN_6434414,Coffee,1,2,4,Digital Wallet,Takeaway,10-03-2023
700,TXN_1655100,Cake,4,3,12,Credit Card,Takeaway,20-12-2023
701,TXN_1526864,Smoothie,3,4,12,Digital Wallet,In-store,27-01-2023
702,TXN_1279428,Salad,1,5,5,Digital Wallet,In-store,02-03-2023
703,TXN_9866728,Juice,1,3,3,Cash,In-store,26-10-2023
704,TXN_1706201,Coffee,3,2,6,Credit Card,In-store,23-08-2023
705,TXN_2498488,Smoothie,2,4,8,Digital Wallet,Takeaway,06-12-2023
706,TXN_5387067,Salad,3,5,15,Credit Card,Takeaway,11-06-2023
707,TXN_4431179,Sandwich,3,4,12,Digital Wallet,Takeaway,13-08-2023
708,TXN_5051924,Tea,5,1.5,7.5,Digital Wallet,Takeaway,23-05-2023
709,TXN_9033890,Salad,1,5,5,Digital Wallet,Takeaway,05-08-2023
710,TXN_1777959,Tea,5,1.5,7.5,Digital Wallet,Takeaway,18-10-2023
711,TXN_3574059,Cake,1,3,3,Digital Wallet,Takeaway,18-01-2023
712,TXN_8386792,Coffee,1,2,6,Digital Wallet,In-store,05-10-2023
713,TXN_2108894,Sandwich,4,4,16,Credit Card,In-store,30-10-2023
714,TXN_6347472,Tea,1,1.5,1.5,Digital Wallet,In-store,22-03-2023
